# kepid innerPlanetIdx outerPlanetIdx amin amax Pmin Pmax mmax Rpmax Rpmax_uerr Rpmax_lerr
3863877 0 1 0.004488 0.877500 379646.618562 288.079370 201925.945168 66.238055 7.824220 6.715154
3867615 0 1 0.005860 0.149500 562545.224114 20.098368 166852.109513 58.412633 4.804655 6.091782
3867615 1 2 0.149500 0.319400 20.098368 62.784398 1387.735833 13.022684 2.632018 1.947922
3867794 0 1 0.004641 0.012700 394934.247295 0.494248 21357.991137 11.213283 2.770195 1.414014
3869014 0 1 0.014165 0.095100 1787730.439955 8.638474 120003.772014 42.091929 3.748501 3.904690
3937519 0 1 0.005055 0.042700 501234.121129 3.413036 83602.094173 30.789110 3.380747 2.660069
3937519 1 2 0.042700 0.061400 3.413036 5.896620 109.404535 11.938718 5.522321 3.094484
3939150 0 1 0.008636 0.138500 971323.167471 17.324191 155857.177296 53.208965 6.286643 4.942609
3939150 1 2 0.138500 0.212900 17.324191 33.006318 270.529322 13.861135 2.305178 2.104421
3940418 0 1 0.003753 0.053500 320091.575745 4.783003 112377.060899 40.548795 3.721279 3.865208
3942670 0 1 0.006604 0.109800 669985.541718 12.611968 148439.340017 51.430288 5.599405 5.238476
3942670 1 2 0.109800 0.210200 12.611968 33.416055 883.975318 12.923960 2.132946 2.040484
3955444 0 1 0.026112 0.388600 3909430.051742 62.312419 258326.211580 83.554667 7.010667 11.004507
3955817 0 1 0.003837 0.048100 344467.147259 4.242631 97835.999790 34.998143 4.099647 2.715905
3962243 0 1 0.004530 0.115900 393415.848746 14.128477 157684.916833 54.526618 6.020389 4.593424
3962243 1 2 0.115900 0.199400 14.128477 31.884147 479.288708 13.592986 1.632009 2.009537
3962243 2 3 0.199400 0.264200 31.884147 48.647854 59.846024 8.312765 4.100141 2.684066
3962357 0 1 0.007008 0.125600 690738.481736 14.553875 171345.678454 58.048143 5.565728 4.314140
3962440 0 1 0.005199 1.611500 462249.376449 700.002982 214180.518039 70.876360 8.538195 7.543089
3964109 0 1 0.005488 0.155300 512874.298812 21.416241 168742.458338 57.905764 5.723106 6.721287
3966801 0 1 0.002218 0.134800 194957.310358 25.695815 86397.841583 31.716199 2.970334 3.210306
3967326 0 1 0.004674 0.048800 448130.629810 4.195774 94852.519868 35.020220 4.029777 3.737913
3967760 0 1 0.004669 0.058300 450811.835970 5.524186 102749.354692 36.547826 4.201345 4.118677
3967760 1 2 0.058300 0.079400 5.524186 8.775148 71.043648 10.240660 5.107704 2.608909
3968809 0 1 0.005320 1.158800 461513.064003 411.896900 228348.185279 75.081181 10.198609 7.607666
3969687 0 1 0.008208 0.140400 832823.341857 16.358348 186352.243663 62.394286 4.736480 6.902314
3974928 0 1 0.012245 0.473000 1914569.029018 127.671711 142375.840642 49.777496 3.508413 3.842178
4035640 0 1 0.004120 0.170100 383836.659484 28.267274 136325.338424 46.760005 4.625425 4.059286
4043190 0 1 0.006608 0.066200 727006.116773 6.400871 99411.016443 35.618804 4.224474 3.620906
4047631 0 1 0.003144 0.048600 284061.264260 4.790912 86683.895486 32.130964 3.600746 3.669353
4049131 0 1 0.003539 0.132600 321852.999079 20.505889 121048.455358 41.857464 4.138566 2.470904
4049901 0 1 0.003706 0.117800 327080.285132 16.290853 130851.863794 45.854535 3.762436 4.471650
4055304 0 1 0.004120 0.012600 383836.659484 0.571038 20563.113396 11.757491 2.072300 1.995560
4056616 0 1 0.003367 0.031500 303639.049144 2.414349 72215.658689 26.751219 3.034070 3.205197
4060229 0 1 0.005222 0.202600 521372.522499 35.017505 149064.356270 51.863986 4.686100 5.257435
4061149 0 1 0.001972 0.029600 170774.747867 2.757585 58496.354734 22.490599 1.889086 1.940254
4067925 0 1 0.003539 0.154600 298526.711977 24.220419 143957.729083 49.826969 4.588038 3.293383
4072526 0 1 0.004092 0.189400 380176.135449 33.199635 138314.086586 49.079832 5.743506 4.233575
4072955 0 1 0.005036 0.058200 467164.573504 5.082881 115506.187064 41.729390 3.611159 4.653560
4074736 0 1 0.003427 0.341200 290496.176297 80.966956 149137.848600 51.062146 5.498031 4.821964
4076098 0 1 0.004246 0.049300 362862.513254 3.990106 114883.554205 40.766296 4.184286 4.464451
4077526 0 1 0.005036 0.053300 465784.468351 4.458149 110730.372996 39.101584 4.562830 4.430724
4077526 1 2 0.053300 0.092700 4.458149 10.218645 502.442281 13.194791 2.294093 2.140789
4077526 2 3 0.092700 0.122800 10.218645 15.573637 59.741903 8.671939 3.554211 2.328261
4077526 3 4 0.122800 0.230700 15.573637 40.101556 738.803011 13.558255 2.430400 1.943331
4078311 0 1 0.004520 0.091800 387196.459740 9.842621 152204.898954 51.995026 4.339936 3.771578
4135665 0 1 0.006106 0.050700 627046.695506 4.168118 93012.625041 34.188878 2.564075 3.197986
4135912 0 1 0.008292 0.206000 860730.750064 29.609426 200673.610472 67.470111 7.304759 8.002430
4136466 0 1 0.005846 0.052800 595761.697704 4.487588 95917.834558 34.667903 3.104040 2.658365
4138008 0 1 0.002767 0.387400 244313.803944 112.303136 112917.089572 40.198146 3.607483 4.373116
4138951 0 1 0.005050 0.024200 443915.757493 1.291233 60910.352682 23.560774 2.155358 2.517735
4139254 0 1 0.004451 1.129400 433271.650873 485.922970 152289.501974 52.232596 5.968825 4.457103
4139816 0 1 0.002293 0.034800 203620.413334 3.340219 64963.351081 24.606529 2.641466 2.387804
4139816 1 2 0.034800 0.061400 3.340219 7.825022 266.889567 13.841417 2.207674 2.559531
4139816 2 3 0.061400 0.115000 7.825022 20.060363 360.212476 13.603483 2.336696 2.398622
4139816 3 4 0.115000 0.200500 20.060363 46.184204 249.111571 13.549960 1.993684 2.331851
4140813 0 1 0.003200 0.100200 271396.874389 13.360199 121908.189817 42.621856 4.759971 3.654458
4141376 0 1 0.004836 0.102500 438968.974087 11.872908 146859.269266 51.618571 4.040062 5.932124
4142847 0 1 0.003530 0.037100 304897.897739 2.888904 88605.276124 32.709086 3.067675 3.366952
4142847 1 2 0.037100 0.647700 2.888904 210.631486 36314.155444 14.778507 1.606023 1.345698
4143755 0 1 0.006325 0.134000 721655.916425 19.556620 121501.191731 43.033272 5.187772 3.902610
4144576 0 1 0.004125 0.016500 365581.811565 0.813166 37667.627930 15.461014 1.643131 1.752563
4147444 0 1 0.005422 0.029600 511128.755514 1.803697 66673.270917 25.134805 3.086074 2.220704
4149450 0 1 0.004344 0.041800 387612.395811 3.215109 96875.148426 34.243535 3.605024 3.281962
4150804 0 1 0.004855 0.541600 491560.401769 160.884520 148981.558726 51.394184 5.281353 4.572231
4150972 0 1 0.006315 0.601600 625742.164053 161.537665 200575.247852 66.474590 5.709316 7.105930
4155328 0 1 0.010092 0.582900 1048999.331504 127.833500 279459.799789 90.080961 11.278542 7.536564
4157325 0 1 0.004753 0.040700 442024.184758 3.076447 90258.300363 33.021846 3.557987 3.026866
4157325 1 2 0.040700 0.065800 3.076447 6.319436 306.337409 13.912475 2.443071 2.151476
4157325 2 3 0.065800 0.102100 6.319436 12.209518 231.952178 13.570930 3.249741 2.006186
4157325 3 4 0.102100 0.163900 12.209518 24.843484 293.443397 13.758977 2.298235 2.222280
4164511 0 1 0.005460 0.238100 513002.301343 40.988212 178945.881479 59.475116 5.916718 5.135510
4165473 0 1 0.004395 0.105600 398088.508160 13.023632 138528.257407 47.968608 3.539182 4.231544
4172746 0 1 0.003451 0.121800 303770.420502 17.699739 124734.920679 43.121766 4.123558 3.736382
4172805 0 1 0.002279 0.440100 198241.804661 147.661729 96920.689328 35.215344 3.702729 2.916181
4173026 0 1 0.004562 0.091500 418570.272705 10.440874 133394.851953 46.186483 4.592646 5.532149
4173026 1 2 0.091500 0.457200 10.440874 116.583183 10007.641704 12.210425 2.255529 2.344579
4175630 0 1 0.003948 0.177800 336279.507671 28.227413 158176.987183 54.282231 7.202300 5.404979
4178606 0 1 0.012240 0.274300 1436406.731981 42.352004 225751.144841 74.397275 7.197807 7.317826
4180280 0 1 0.003609 0.048300 305974.918306 4.176254 106376.794807 38.321474 3.255588 3.100717
4241238 0 1 0.011845 0.508700 1770102.742546 138.333748 153121.196666 52.478056 6.277432 5.091244
4242147 0 1 0.003465 0.168500 305416.039342 28.782710 130859.927376 45.073500 4.562786 4.217282
4242692 0 1 0.007966 0.022000 893367.558970 1.138548 21603.707443 11.401380 2.159190 1.836225
4243911 0 1 0.003790 0.029000 327073.056856 1.922800 76803.170438 28.379366 2.900373 1.855710
4248120 0 1 0.004148 0.146700 399356.105949 23.340363 125423.305316 45.185694 5.633416 4.656206
4249611 0 1 0.004264 0.347900 387502.376812 79.245035 159331.213549 53.897010 4.490971 4.406029
4249725 0 1 0.002655 0.056100 233917.770661 6.312509 85516.677419 31.452302 3.304832 3.092914
4249725 1 2 0.056100 0.089900 6.312509 12.794547 179.143823 13.542354 2.435124 1.970971
4252322 0 1 0.006101 0.116700 628534.213071 14.591504 139350.720069 48.158941 5.114917 5.353026
4254466 0 1 0.005250 0.241500 488385.842434 42.300628 176849.527233 59.712749 7.596648 6.508999
4255944 0 1 0.012435 0.897600 1342400.889115 228.654120 326088.388543 1000.000000 0.000000 0.000000
4262040 0 1 0.012314 0.426700 1631953.176425 92.461135 195806.472022 63.998243 8.407454 5.981901
4262581 0 1 0.012333 0.246600 1515840.539525 37.646852 200759.715854 64.799198 8.124752 5.984660
4263293 0 1 0.002437 0.066100 215731.012603 8.457466 82749.008010 31.287674 2.916947 3.096004
4263293 1 2 0.066100 0.106400 8.457466 17.281170 166.466368 13.421047 2.786617 1.400543
4263293 2 3 0.106400 0.161000 17.281170 32.134001 108.459808 12.620885 3.399571 3.991360
4263529 0 1 0.003865 0.087600 337327.911089 10.104044 129224.098117 45.627350 2.870903 4.310161
4270253 0 1 0.005571 0.061300 562175.761934 5.687987 105157.971637 36.803692 3.403249 2.760049
4270253 1 2 0.061300 0.098700 5.687987 11.637030 294.329828 13.778452 1.761373 2.309731
4270799 0 1 0.004823 0.455800 452029.481202 115.238544 171058.097613 56.451164 6.275269 5.189148
4271474 0 1 0.003669 0.146600 310489.318294 21.863464 146423.635360 50.864853 5.744223 3.869671
4274548 0 1 0.003200 0.063600 271220.356078 6.800820 109302.626630 39.065581 4.608523 3.206736
4275191 0 1 0.003599 0.046000 304968.714669 3.895937 103942.207312 36.646715 4.465359 3.001927
4275721 0 1 0.004506 0.045300 426705.850396 3.773599 91697.380905 33.901668 3.744364 3.531968
4275721 1 2 0.045300 0.075900 3.773599 8.181822 349.385822 13.167231 2.615695 1.625568
4276716 0 1 0.003144 0.129100 282788.391848 20.665437 111475.284944 40.497856 3.767284 5.496014
4277304 0 1 0.004074 0.254000 377126.781764 51.567801 143371.617432 50.472172 5.005671 5.324595
4278221 0 1 0.005232 0.024700 469499.516723 1.340597 59358.395278 22.926625 1.610257 2.292139
4282191 0 1 0.005292 0.248200 467960.215028 41.708406 197767.314852 64.300416 6.978643 4.976552
4282872 0 1 0.003874 0.088600 329457.523907 10.035382 136768.430970 47.266719 4.776690 3.799832
4346178 0 1 0.005055 0.120200 501234.121129 16.128968 132637.395306 46.896244 4.525147 3.462395
4346339 0 1 0.015081 1.235500 2397142.681850 493.742420 184160.722355 60.191786 7.404018 4.358585
4349452 0 1 0.005850 0.068500 561462.095516 6.238535 126186.687994 44.275347 6.697074 3.899542
4349452 1 2 0.068500 0.110100 6.238535 12.720370 335.022949 13.982080 2.105242 2.373063
4365645 0 1 0.003939 0.049100 340570.646443 4.167878 108010.297460 38.563259 4.244198 2.943288
4366323 0 1 0.003813 0.223000 323352.211898 40.351171 158942.202306 54.794915 6.068864 5.672676
4370527 0 1 0.004330 0.302000 380924.365319 61.617453 170413.832322 57.506870 6.732007 4.938083
4381429 0 1 0.003506 0.112600 325680.125775 16.473474 111962.282417 39.107310 4.093369 2.205125
4385148 0 1 0.003892 0.110000 331296.610958 13.843012 144279.475483 49.355966 6.401553 3.584939
4385148 1 2 0.110000 0.160000 13.843012 24.275899 138.381337 13.925981 3.435116 1.861327
4450844 0 1 0.006841 0.284100 757719.841735 56.347952 160246.886248 55.600091 4.483276 6.533886
4454752 0 1 0.008445 0.026600 1041519.143974 1.616883 25615.838389 11.223738 1.970492 1.507904
4454934 0 1 0.005088 0.200600 486735.654899 33.469857 158517.273175 54.985326 4.922266 4.457322
4455231 0 1 0.007078 0.066200 767375.807436 6.097472 105017.032261 37.590276 3.776407 3.173875
4455231 1 2 0.066200 0.142800 6.097472 19.305817 1358.613013 12.899487 2.306019 2.192900
4455231 2 3 0.142800 0.292600 19.305817 56.637918 1103.057898 12.900159 2.246654 1.733541
4458082 0 1 0.006264 0.062100 563703.795330 4.893365 139948.530955 47.993692 5.768012 4.654321
4458082 1 2 0.062100 0.092800 4.893365 8.934849 253.298263 13.202582 2.620216 1.554165
4466677 0 1 0.004464 0.041200 413456.475371 3.222975 89989.382505 33.290073 3.376098 3.211895
4466677 1 2 0.041200 0.143900 3.222975 21.011207 4799.369888 12.111316 2.323696 1.699976
4466677 2 3 0.143900 0.228500 21.011207 42.037066 260.419762 13.347787 2.156786 1.566061
4471313 0 1 0.003488 0.420500 299490.920854 110.089267 149454.875996 50.530847 7.471781 5.426452
4471747 0 1 0.006008 0.285300 565128.954171 51.390145 198753.101272 66.169327 7.039941 5.269216
4472818 0 1 0.004585 0.122300 401678.251709 15.357344 158306.129565 53.696164 6.543152 5.298095
4472818 1 2 0.122300 0.339200 15.357344 70.967209 3016.943639 12.624462 2.128457 2.091123
4473226 0 1 0.004204 0.113400 381435.532805 14.833409 135742.588073 48.159637 4.117641 5.595015
4473613 0 1 0.004060 0.051800 344818.872499 4.361259 116663.023882 41.414018 3.588353 3.799489
4474462 0 1 0.005376 0.104500 539478.430012 12.857559 130160.373007 46.003945 3.611047 5.255960
4476123 0 1 0.003413 0.144900 289251.290784 22.366465 137039.848604 46.811929 5.686881 4.344668
4478142 0 1 0.004241 0.703700 370861.966904 219.931324 177650.025297 60.396498 6.170993 5.296910
4478168 0 1 0.005539 0.078800 539293.087243 8.029202 127160.898207 44.316753 5.188530 4.688283
4478168 1 2 0.078800 0.117200 8.029202 14.586499 184.247270 14.239408 2.413843 1.874171
4483138 0 1 0.003958 0.112600 364443.000501 15.362605 125492.744849 44.202402 4.725471 4.211883
4484179 0 1 0.004897 1.007000 470541.155130 385.292120 171047.478488 56.458237 5.076358 5.577085
4484336 0 1 0.004674 0.080700 449412.104058 8.943377 118534.539468 42.130107 3.342285 4.403757
4544670 0 1 0.004051 0.197100 369649.721929 34.843986 142681.086371 48.871324 7.015711 4.084544
4544907 0 1 0.004618 0.249500 424688.812623 46.877672 162248.954410 55.382306 5.469282 4.661051
4545187 0 1 0.003293 0.039000 280232.081412 3.177415 90832.683508 33.315607 3.041284 3.717194
4545187 1 2 0.039000 0.214400 3.177415 41.008112 9800.615248 11.945708 2.245590 2.320586
4545570 0 1 0.003613 0.058800 305861.803537 5.604731 115771.379235 40.648426 4.470504 3.367786
4547603 0 1 0.004985 0.023700 487070.361836 1.400756 48159.412042 18.770276 2.133698 1.393991
4552729 0 1 0.003190 0.372900 277158.076002 97.446319 133326.772432 46.162209 4.991047 4.350955
4556468 0 1 0.006120 0.467900 615795.312858 114.336052 185577.500662 62.795105 6.347987 5.047558
4563268 0 1 0.004241 0.050800 362266.516865 4.165368 116840.006795 40.504059 3.878501 3.119126
4563268 1 2 0.050800 0.076800 4.165368 7.751928 207.585941 13.532976 2.331762 1.857036
4566848 0 1 0.004525 0.636500 389444.724291 180.411858 194084.334156 65.725988 7.946956 7.995499
4571844 0 1 0.004562 0.133100 407406.386888 17.807566 154622.908260 52.958973 5.832881 5.446932
4587135 0 1 0.003544 0.264000 298076.129039 54.081224 153443.178546 51.969072 6.008595 4.459320
4633570 0 1 0.003107 0.111200 280941.287500 16.709206 106657.819302 37.874296 4.336132 3.915496
4633570 1 2 0.111200 0.158900 16.709206 28.551582 84.344027 10.691679 3.886058 3.741073
4636578 0 1 0.006813 0.101500 701135.895508 11.189571 142710.641915 48.675044 4.955561 4.749945
4636578 1 2 0.101500 0.138500 11.189571 17.848508 93.710501 12.523436 5.897082 4.146680
4636578 2 3 0.138500 0.178600 17.848508 26.136344 46.526904 7.929420 3.035157 1.984602
4644604 0 1 0.005046 0.115000 479246.377036 14.485848 142717.131809 49.415437 5.042635 4.811193
4644952 0 1 0.004092 0.050000 367809.359249 4.362732 102839.359903 36.598491 3.797049 3.901372
4644952 1 2 0.050000 0.068200 4.362732 6.941358 72.440240 9.699403 4.397422 2.447130
4644952 2 3 0.068200 0.187900 6.941358 31.782112 2561.845165 12.689634 2.940244 2.211882
4645174 0 1 0.007445 0.123600 799921.181460 15.033062 149155.982065 52.157931 5.349236 6.368641
4645174 1 2 0.123600 0.216200 15.033062 34.749604 569.104004 13.521400 2.428670 1.755344
4650674 0 1 0.005650 0.055000 534385.709753 4.514361 113001.224794 39.835317 4.550896 2.902076
4650733 0 1 0.005757 0.204000 503902.386444 29.539090 210678.215994 69.258036 7.634919 6.099907
4656049 0 1 0.006334 0.232700 658533.995508 40.699206 165249.051237 55.204974 6.812527 5.161513
4664847 0 1 0.005046 0.081000 433433.478040 7.748094 156151.449456 53.355154 6.213131 4.865053
4665571 0 1 0.003665 0.015000 333320.022915 0.766692 32947.231115 13.624353 1.388830 1.463371
4665571 1 2 0.015000 0.049600 0.766692 4.603003 3599.403772 12.565514 2.652451 2.005926
4670217 0 1 0.003599 0.122800 327705.404408 18.120939 120939.437983 42.574298 3.656847 3.012193
4676964 0 1 0.005102 0.242100 474845.426308 43.102443 172311.551497 56.631331 5.495678 5.283512
4725681 0 1 0.002437 0.065200 215932.160444 8.295617 82344.281581 29.565958 3.500164 2.326564
4725681 1 2 0.065200 0.132200 8.295617 23.967937 547.290199 13.212753 2.841169 2.025576
4736569 0 1 0.002609 0.059500 233811.385606 7.073945 82899.609007 30.367569 2.857706 3.407288
4736569 1 2 0.059500 0.075600 7.073945 10.132006 20.688593 4.364535 1.643557 1.224519
4736644 0 1 0.003776 0.116000 345073.271524 16.295126 123512.670786 45.051555 3.878413 4.888202
4737848 0 1 0.006194 0.284200 649201.707123 56.001782 164313.472033 56.333140 5.977711 5.622831
4739229 0 1 0.007529 0.060900 729012.268253 4.661859 126527.131816 44.356017 5.996843 3.157332
4739229 1 2 0.060900 1.501700 4.661859 571.280892 78331.139478 28.749563 3.379372 2.747689
4741126 0 1 0.006041 0.079700 573653.756015 7.638461 141047.217216 49.390526 4.724591 6.061498
4741126 1 2 0.079700 0.153600 7.638461 20.422245 952.851550 12.978080 2.628750 1.775225
4742420 0 1 0.004688 0.397500 416611.889401 90.097375 183613.379313 61.387009 6.485678 6.844681
4742420 1 2 0.397500 0.691800 90.097375 205.414150 509.344890 13.224468 3.091708 1.764674
4750669 0 1 0.003697 0.042300 313506.828355 3.384199 100923.502802 36.230294 3.806233 3.339695
4750962 0 1 0.024103 0.415000 3525357.703609 69.932459 263927.964971 82.170212 14.403508 6.237091
4757437 0 1 0.005688 0.054700 534311.962746 4.425351 114414.563985 40.160420 3.917418 3.642466
4757437 1 2 0.054700 0.113300 4.425351 13.193228 1242.573404 13.537197 1.841930 2.015639
4761427 0 1 0.004102 0.923100 348732.669449 327.063000 183461.950543 62.134307 6.272303 7.296063
4770174 0 1 0.006822 0.071800 643339.216747 6.095957 143810.655562 50.332375 4.402750 5.651034
4770174 1 2 0.071800 0.216700 6.095957 31.953368 4975.729688 11.915319 2.282438 1.705381
4770365 0 1 0.002804 0.022800 250074.907160 1.609322 55767.436495 21.875619 2.219863 1.888744
4770365 1 2 0.022800 0.046800 1.609322 4.729412 654.968132 13.224766 2.769540 2.102126
4770365 2 3 0.046800 0.074500 4.729412 9.512200 176.274883 13.968931 2.358199 2.087777
4770798 0 1 0.005864 1.450200 602651.331773 651.074310 179969.609005 62.041857 5.288769 5.540648
4773392 0 1 0.009222 0.675700 981858.046379 170.995748 248888.776106 79.857934 7.100892 8.794605
4813563 0 1 0.003632 0.197700 327393.984145 36.515764 132936.404817 47.902674 4.421141 6.116746
4813750 0 1 0.003902 0.240200 366436.778405 49.178224 133250.773032 46.536361 4.729343 4.454058
4814502 0 1 0.004688 0.056100 429590.902386 4.943306 112136.769218 39.922211 3.658694 2.571760
4815520 0 1 0.004604 0.194900 413234.916098 31.578651 164672.802350 55.685013 4.135917 5.336560
4820550 0 1 0.004264 0.666600 372750.539676 202.116817 178342.255396 60.640750 6.822825 6.500242
4827723 0 1 0.003865 0.071200 329700.542840 7.238582 127264.995357 43.971086 6.020020 4.312385
4830605 0 1 0.004125 0.210400 352061.712148 35.636402 167168.110804 56.422852 5.828841 4.790970
